,cust_number,buisness_year,doc_id,document_create_date.1,converted_usd,business_code_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,due_in_date,clear_date,Aging Bucket
2613,200769623,2020.0,1930798490.0,2020-04-18 00:00:00.000000000,50987.62,65,18,4,2020,3,5,2020,18,4,2020,34,2986,3-5-2020,2020-03-04 23:59:59.999999998,0-15days
2614,200792734,2020.0,1930652317.0,2020-03-13 00:00:00.000000000,194.25,65,13,3,2020,28,3,2020,13,3,2020,21,1828,28-3-2020,2020-03-28 00:00:00.000000001,0-15days
2615,200769623,2020.0,1930722805.0,2020-03-31 00:00:00.000000000,20355.41,65,31,3,2020,15,4,2020,31,3,2020,34,2979,15-4-2020,2020-04-14 23:59:59.999999998,0-15days
2616,200759878,2020.0,1930684474.0,2020-03-22 00:00:00.000000000,21060.3,65,22,3,2020,6,4,2020,22,3,2020,34,2364,6-4-2020,2020-06-03 23:59:59.999999996,0-15days
2617,200794332,2020.0,1930810792.0,2020-04-23 00:00:00.000000000,14647.94,65,23,4,2020,8,5,2020,23,4,2020,23,611,8-5-2020,2020-08-04 23:59:59.999999999,0-15days
2618,200122006,2020.0,1930599336.0,2020-03-10 00:00:00.000000000,1565.02,65,10,3,2020,25,3,2020,10,3,2020,21,2906,25-3-2020,2020-03-25 00:00:00.000000005,0-15days
2619,200803720,2020.0,1930692427.0,2020-03-24 00:00:00.000000000,2784.28,65,24,3,2020,8,4,2020,16,3,2020,38,704,8-4-2020,2020-08-03 23:59:59.999999991,0-15days
2620,200434439,2020.0,1930830059.0,2020-04-27 00:00:00.000000000,103876.18,65,27,4,2020,12,5,2020,27,4,2020,21,256,12-5-2020,2020-12-05 00:00:00.000000002,0-15days
2621,200729290,2020.0,1930689660.0,2020-03-23 00:00:00.000000000,102093.75,65,23,3,2020,7,4,2020,23,3,2020,21,1576,7-4-2020,2020-07-04 00:00:00.000000000,0-15days
2622,200769623,2020.0,1930699688.0,2020-03-26 00:00:00.000000000,59140.25,65,26,3,2020,10,4,2020,26,3,2020,34,2976,10-4-2020,2020-10-03 23:59:59.999999998,0-15days
2623,2013,2020.0,1930609426.0,2020-03-09 00:00:00.000000000,4932.42,65,9,3,2020,9,3,2020,9,3,2020,64,1530,9-3-2020,2020-09-03 00:00:00.000000042,31-45days
2624,200792293,2020.0,1930643197.0,2020-03-12 00:00:00.000000000,24186.82,65,12,3,2020,27,3,2020,12,3,2020,21,2862,27-3-2020,2020-03-27 00:00:00.000000008,0-15days
2625,200744019,2020.0,1930772620.0,2020-04-10 00:00:00.000000000,5206.28,65,10,4,2020,25,4,2020,10,4,2020,21,2776,25-4-2020,2020-04-25 00:00:00.000000019,16-30days
2626,200769623,2020.0,1930749931.0,2020-04-06 00:00:00.000000000,35996.23,65,6,4,2020,21,4,2020,6,4,2020,34,2976,21-4-2020,2020-04-20 23:59:59.999999998,0-15days
2627,200759878,2020.0,1930654302.0,2020-03-15 00:00:00.000000000,25300.05,65,15,3,2020,30,3,2020,15,3,2020,34,2359,30-3-2020,2020-03-29 23:59:59.999999999,0-15days
2628,200592182,2020.0,1930823634.0,2020-04-24 00:00:00.000000000,12856.16,65,24,4,2020,26,4,2020,16,4,2020,36,714,26-4-2020,2020-04-25 23:59:59.999999992,0-15days
2629,200706844,2020.0,1930633767.0,2020-03-12 00:00:00.000000000,1445.54,65,12,3,2020,27,3,2020,12,3,2020,21,3043,27-3-2020,2020-03-27 00:00:00.000000003,0-15days
2630,200759878,2020.0,1930851663.0,2020-05-03 00:00:00.000000000,81846.74,65,3,5,2020,18,5,2020,3,5,2020,34,2365,18-5-2020,2020-05-17 23:59:59.999999996,0-15days
2631,200769623,2020.0,1930853883.0,2020-05-04 00:00:00.000000000,15513.95,65,4,5,2020,19,5,2020,4,5,2020,34,2982,19-5-2020,2020-05-18 23:59:59.999999998,0-15days
2632,200759878,2020.0,1930699102.0,2020-03-27 00:00:00.000000000,28260.58,65,27,3,2020,11,4,2020,27,3,2020,34,2364,11-4-2020,2020-11-03 23:59:59.999999996,0-15days
2633,200769623,2020.0,1930797740.0,2020-04-17 00:00:00.000000000,5711.68,65,17,4,2020,2,5,2020,17,4,2020,34,2979,2-5-2020,2020-02-04 23:59:59.999999998,0-15days
2634,200769623,2020.0,1930739609.0,2020-04-03 00:00:00.000000000,1991.84,65,3,4,2020,18,4,2020,3,4,2020,34,2981,18-4-2020,2020-04-17 23:59:59.999999998,0-15days
2635,200759878,2020.0,1930772512.0,2020-04-10 00:00:00.000000000,42621.76,65,10,4,2020,25,4,2020,10,4,2020,34,2357,25-4-2020,2020-04-24 23:59:59.999999996,0-15days
2636,200592182,2020.0,1930882106.0,2020-05-09 00:00:00.000000000,3709.82,65,9,5,2020,24,5,2020,1,5,2020,38,713,24-5-2020,2020-05-23 23:59:59.999999993,0-15days
2637,200982294,2020.0,1930639510.0,2020-03-12 00:00:00.000000000,80211.4,65,12,3,2020,27,3,2020,12,3,2020,21,2906,27-3-2020,2020-03-27 00:00:00.000000006,0-15days
2638,200769623,2020.0,1930723454.0,2020-04-01 00:00:00.000000000,14175.37,65,1,4,2020,16,4,2020,1,4,2020,34,2981,16-4-2020,2020-04-15 23:59:59.999999998,0-15days
2639,200759878,2020.0,1930684237.0,2020-03-25 00:00:00.000000000,14703.97,65,25,3,2020,9,4,2020,25,3,2020,34,2365,9-4-2020,2020-09-03 23:59:59.999999996,0-15days
2640,200707741,2020.0,1930660778.0,2020-03-17 00:00:00.000000000,97727.49,65,17,3,2020,1,4,2020,17,3,2020,21,2513,1-4-2020,2020-01-04 00:00:00.000000000,0-15days
2641,200769623,2020.0,1930750239.0,2020-04-07 00:00:00.000000000,12375.37,65,7,4,2020,22,4,2020,7,4,2020,34,2982,22-4-2020,2020-04-21 23:59:59.999999998,0-15days
2642,200337148,2020.0,1930725765.0,2020-03-31 00:00:00.000000000,41428.58,65,31,3,2020,15,4,2020,31,3,2020,21,538,15-4-2020,2020-04-15 00:00:00.000000002,0-15days
2643,200704858,2020.0,1930802320.0,2020-04-20 00:00:00.000000000,13887.08,65,20,4,2020,5,5,2020,20,4,2020,21,2953,5-5-2020,2020-05-05 00:00:00.000000002,0-15days
2644,200769623,2020.0,1930581354.0,2020-02-29 00:00:00.000000000,23317.77,65,29,2,2020,15,3,2020,29,2,2020,34,2978,15-3-2020,2020-03-14 23:59:59.999999995,0-15days
2645,200769623,2020.0,1930727987.0,2020-04-01 00:00:00.000000000,45554.01,65,1,4,2020,16,4,2020,1,4,2020,34,2982,16-4-2020,2020-04-15 23:59:59.999999998,0-15days
2646,200915438,2020.0,1930561888.0,2020-02-28 00:00:00.000000000,9765.5,65,28,2,2020,14,3,2020,28,2,2020,21,1162,14-3-2020,2020-03-14 00:00:00.000000007,0-15days
2647,200769623,2020.0,1930719256.0,2020-03-30 00:00:00.000000000,22775.83,65,30,3,2020,14,4,2020,30,3,2020,34,2976,14-4-2020,2020-04-13 23:59:59.999999998,0-15days
2648,200705742,2020.0,1930582984.0,2020-02-28 00:00:00.000000000,18724.89,65,28,2,2020,2,4,2020,28,2,2020,22,817,2-4-2020,2020-02-03 23:59:59.999999996,0-15days
2649,200769623,2020.0,1930677287.0,2020-03-22 00:00:00.000000000,50134.93,65,22,3,2020,6,4,2020,22,3,2020,34,2986,6-4-2020,2020-06-03 23:59:59.999999998,0-15days
2650,200418007,2020.0,1930730367.0,2020-04-06 00:00:00.000000000,2892.24,65,6,4,2020,21,4,2020,6,4,2020,21,99,21-4-2020,2020-04-21 00:00:00.000000001,0-15days
2651,200769623,2020.0,1930675954.0,2020-03-21 00:00:00.000000000,1894.55,65,21,3,2020,5,4,2020,21,3,2020,34,2980,5-4-2020,2020-05-03 23:59:59.999999998,0-15days
2652,200780825,2020.0,1930778306.0,2020-04-13 00:00:00.000000000,11618.07,65,13,4,2020,28,4,2020,13,4,2020,21,2734,28-4-2020,2020-04-28 00:00:00.000000006,0-15days
2653,200772595,2020.0,1930637529.0,2020-03-12 00:00:00.000000000,21340.79,65,12,3,2020,27,3,2020,12,3,2020,21,2380,27-3-2020,2020-03-27 00:00:00.000000000,0-15days
2654,200769623,2020.0,1930829106.0,2020-04-26 00:00:00.000000000,12417.14,65,26,4,2020,11,5,2020,26,4,2020,34,2985,11-5-2020,2020-11-04 23:59:59.999999998,0-15days
2655,200762301,2020.0,1930753153.0,2020-04-07 00:00:00.000000000,7889.32,65,7,4,2020,22,4,2020,7,4,2020,26,427,22-4-2020,2020-04-22 00:00:00.000000000,0-15days
2656,200780383,2020.0,1930594512.0,2020-03-03 00:00:00.000000000,70314.76,65,3,3,2020,18,3,2020,3,3,2020,21,1835,18-3-2020,2020-03-18 00:00:00.000000003,0-15days
2657,200769623,2020.0,1930857050.0,2020-05-05 00:00:00.000000000,8022.47,65,5,5,2020,20,5,2020,5,5,2020,34,2979,20-5-2020,2020-05-19 23:59:59.999999998,0-15days
2658,200769623,2020.0,1930693273.0,2020-03-24 00:00:00.000000000,44777.63,65,24,3,2020,8,4,2020,24,3,2020,34,2977,8-4-2020,2020-08-03 23:59:59.999999999,0-15days
2659,200769623,2020.0,1930851107.0,2020-05-01 00:00:00.000000000,14728.56,65,1,5,2020,16,5,2020,1,5,2020,34,2976,16-5-2020,2020-05-15 23:59:59.999999998,0-15days
2660,200726979,2020.0,1930670281.0,2020-03-19 00:00:00.000000000,625.96,65,19,3,2020,3,4,2020,19,3,2020,21,313,3-4-2020,2020-03-04 00:00:00.000000003,0-15days
2661,200762301,2020.0,1930828110.0,2020-04-26 00:00:00.000000000,23747.29,65,26,4,2020,11,5,2020,26,4,2020,26,433,11-5-2020,2020-11-05 00:00:00.000000000,0-15days
2662,2013,2020.0,1930677009.0,2020-03-24 00:00:00.000000000,337.9,65,24,3,2020,24,3,2020,24,3,2020,64,1533,24-3-2020,2020-03-24 00:00:00.000000046,46-60days
2663,200726979,2020.0,1930593960.0,2020-03-04 00:00:00.000000000,464.92,65,4,3,2020,19,3,2020,4,3,2020,21,312,19-3-2020,2020-03-19 00:00:00.000000003,0-15days
2664,200762301,2020.0,1930582220.0,2020-02-28 00:00:00.000000000,3090.13,65,28,2,2020,14,3,2020,28,2,2020,26,429,14-3-2020,2020-03-14 00:00:00.000000001,0-15days
2665,200418007,2020.0,1930794878.0,2020-04-23 00:00:00.000000000,7789.64,65,23,4,2020,8,5,2020,23,4,2020,21,97,8-5-2020,2020-08-05 00:00:00.000000001,0-15days
2666,200769623,2020.0,1930799311.0,2020-04-19 00:00:00.000000000,60557.39,65,19,4,2020,4,5,2020,19,4,2020,34,2986,4-5-2020,2020-04-04 23:59:59.999999998,0-15days
2667,200769623,2020.0,1930671300.0,2020-03-19 00:00:00.000000000,42318.87,65,19,3,2020,3,4,2020,19,3,2020,34,2976,3-4-2020,2020-03-03 23:59:59.999999998,0-15days
2668,200762301,2020.0,1930685081.0,2020-03-23 00:00:00.000000000,12900.75,65,23,3,2020,7,4,2020,23,3,2020,26,428,7-4-2020,2020-07-04 00:00:00.000000000,0-15days
2669,100001196,2020.0,1930739182.0,2020-04-07 00:00:00.000000000,3418.63,65,7,4,2020,22,4,2020,7,4,2020,21,793,22-4-2020,2020-04-21 23:59:59.999999997,0-15days
2670,140104440,2020.0,2960630264.0,2020-04-23 00:00:00.000000000,64644.439999999995,65,23,4,2020,4,5,2020,24,4,2020,5,2540,4-5-2020,2020-04-05 00:00:00.000000003,0-15days
2671,200769623,2020.0,1930653568.0,2020-03-17 00:00:00.000000000,5226.82,65,17,3,2020,1,4,2020,17,3,2020,34,2978,1-4-2020,2020-01-03 23:59:59.999999998,0-15days
2672,200752302,2020.0,1930818190.0,2020-04-23 00:00:00.000000000,46084.92,65,23,4,2020,8,5,2020,23,4,2020,21,1579,8-5-2020,2020-08-05 00:00:00.000000000,0-15days
2673,200148860,2020.0,1930799570.0,2020-04-20 00:00:00.000000000,37666.96,65,20,4,2020,5,5,2020,20,4,2020,21,785,5-5-2020,2020-05-04 23:59:59.999999997,0-15days
2674,200759878,2020.0,1930747438.0,2020-04-05 00:00:00.000000000,15005.29,65,5,4,2020,20,4,2020,5,4,2020,34,2361,20-4-2020,2020-04-19 23:59:59.999999996,0-15days
2675,200762301,2020.0,1930806248.0,2020-04-21 00:00:00.000000000,66047.84,65,21,4,2020,6,5,2020,21,4,2020,26,429,6-5-2020,2020-06-05 00:00:00.000000000,0-15days
2676,200769623,2020.0,1930652252.0,2020-03-15 00:00:00.000000000,23717.5,65,15,3,2020,30,3,2020,15,3,2020,34,2977,30-3-2020,2020-03-29 23:59:59.999999999,0-15days
2677,200772670,2020.0,1930718071.0,2020-03-29 00:00:00.000000000,47285.23,65,29,3,2020,13,4,2020,29,3,2020,47,183,13-4-2020,2020-04-13 00:00:00.000000000,0-15days
2678,200759878,2020.0,1930777629.0,2020-04-14 00:00:00.000000000,9934.62,65,14,4,2020,29,4,2020,14,4,2020,34,2366,29-4-2020,2020-04-28 23:59:59.999999996,0-15days
2679,200769623,2020.0,1930691415.0,2020-03-24 00:00:00.000000000,8871.71,65,24,3,2020,8,4,2020,24,3,2020,34,2986,8-4-2020,2020-08-03 23:59:59.999999998,0-15days
2680,200790107,2020.0,1930692088.0,2020-03-24 00:00:00.000000000,55670.99,65,24,3,2020,8,4,2020,24,3,2020,26,2330,8-4-2020,2020-08-04 00:00:00.000000000,0-15days
2681,200744019,2020.0,1930730323.0,2020-04-01 00:00:00.000000000,84998.58,65,1,4,2020,16,4,2020,1,4,2020,21,2781,16-4-2020,2020-04-16 00:00:00.000000018,16-30days
2682,200769623,2020.0,1930846815.0,2020-04-30 00:00:00.000000000,1414.69,65,30,4,2020,15,5,2020,30,4,2020,34,2976,15-5-2020,2020-05-14 23:59:59.999999998,0-15days
2683,200418007,2020.0,1930721279.0,2020-03-31 00:00:00.000000000,78493.27,65,31,3,2020,15,4,2020,31,3,2020,21,91,15-4-2020,2020-04-14 23:59:59.999999998,0-15days
2684,200769623,2020.0,1930610462.0,2020-03-06 00:00:00.000000000,19730.75,65,6,3,2020,21,3,2020,6,3,2020,34,2981,21-3-2020,2020-03-20 23:59:59.999999998,0-15days
2685,200707822,2020.0,1930723261.0,2020-04-03 00:00:00.000000000,7720.03,65,3,4,2020,18,4,2020,3,4,2020,21,2193,18-4-2020,2020-04-18 00:00:00.000000000,0-15days
2686,200707822,2020.0,1930703899.0,2020-03-30 00:00:00.000000000,64023.24,65,30,3,2020,14,4,2020,30,3,2020,21,2191,14-4-2020,2020-04-14 00:00:00.000000000,0-15days
2687,200794332,2020.0,1930630336.0,2020-03-10 00:00:00.000000000,68412.39,65,10,3,2020,25,3,2020,10,3,2020,23,610,25-3-2020,2020-03-25 00:00:00.000000000,0-15days
2688,200799342,2020.0,1930577462.0,2020-02-28 00:00:00.000000000,24131.48,65,28,2,2020,14,3,2020,28,2,2020,21,1891,14-3-2020,2020-03-13 23:59:59.999999997,0-15days
2689,200775094,2020.0,1930683103.0,2020-03-20 00:00:00.000000000,64853.21,65,20,3,2020,4,4,2020,20,3,2020,21,2397,4-4-2020,2020-04-04 00:00:00.000000004,0-15days
2690,200794332,2020.0,1930763689.0,2020-04-11 00:00:00.000000000,79709.92,65,11,4,2020,26,4,2020,11,4,2020,23,609,26-4-2020,2020-04-26 00:00:00.000000000,0-15days
2691,200769369,2020.0,1930825623.0,2020-04-25 00:00:00.000000000,11840.88,65,25,4,2020,10,5,2020,25,4,2020,21,750,10-5-2020,2020-10-05 00:00:00.000000004,0-15days
2692,100030194,2020.0,2960625368.0,2020-04-01 00:00:00.000000000,77056.72099999999,65,1,4,2020,12,4,2020,2,4,2020,5,112,12-4-2020,2020-12-04 00:00:00.000000007,0-15days
2693,200592182,2020.0,1930893514.0,2020-05-12 00:00:00.000000000,43371.8,65,12,5,2020,11,5,2020,1,5,2020,36,709,11-5-2020,2020-11-04 23:59:59.999999993,0-15days
2694,200769623,2020.0,1930773808.0,2020-04-10 00:00:00.000000000,23021.05,65,10,4,2020,25,4,2020,10,4,2020,34,2978,25-4-2020,2020-04-24 23:59:59.999999998,0-15days
2695,200779051,2020.0,1930828104.0,2020-04-27 00:00:00.000000000,21107.8,65,27,4,2020,12,5,2020,27,4,2020,21,37,12-5-2020,2020-12-04 23:59:59.999999991,0-15days
2696,200762301,2020.0,1930576772.0,2020-02-28 00:00:00.000000000,45223.53,65,28,2,2020,14,3,2020,28,2,2020,26,435,14-3-2020,2020-03-14 00:00:00.000000000,0-15days
2697,200230690,2020.0,1930586776.0,2020-03-02 00:00:00.000000000,456.02,65,2,3,2020,24,3,2020,1,3,2020,38,711,24-3-2020,2020-03-23 23:59:59.999999994,0-15days
2698,200794332,2020.0,1930670798.0,2020-03-22 00:00:00.000000000,12031.14,65,22,3,2020,6,4,2020,22,3,2020,23,614,6-4-2020,2020-06-03 23:59:59.999999999,0-15days
2699,140104440,2020.0,2960620927.0,2020-03-15 00:00:00.000000000,188003.389,65,15,3,2020,28,3,2020,18,3,2020,5,2541,28-3-2020,2020-03-28 00:00:00.000000003,0-15days
2700,200769623,2020.0,1930719226.0,2020-03-31 00:00:00.000000000,62361.45,65,31,3,2020,15,4,2020,31,3,2020,34,2979,15-4-2020,2020-04-14 23:59:59.999999998,0-15days
2701,200803720,2020.0,1930618838.0,2020-03-07 00:00:00.000000000,194.4,65,7,3,2020,24,3,2020,1,3,2020,38,697,24-3-2020,2020-03-23 23:59:59.999999992,0-15days
2702,200769623,2020.0,1930715189.0,2020-03-30 00:00:00.000000000,5126.33,65,30,3,2020,14,4,2020,30,3,2020,34,2979,14-4-2020,2020-04-13 23:59:59.999999998,0-15days
2703,200416837,2020.0,1930858908.0,2020-05-05 00:00:00.000000000,5571.94,65,5,5,2020,11,5,2020,1,5,2020,36,702,11-5-2020,2020-11-04 23:59:59.999999993,0-15days
2704,200029010,2020.0,1930748410.0,2020-04-04 00:00:00.000000000,115376.57,65,4,4,2020,19,4,2020,4,4,2020,21,1559,19-4-2020,2020-04-19 00:00:00.000000004,0-15days
2705,200719300,2020.0,1930577270.0,2020-03-06 00:00:00.000000000,13227.6,65,6,3,2020,7,4,2020,6,3,2020,14,2753,7-4-2020,2020-07-04 00:00:00.000000008,0-15days
2706,200762301,2020.0,1930851105.0,2020-05-01 00:00:00.000000000,93287.68,65,1,5,2020,16,5,2020,1,5,2020,26,425,16-5-2020,2020-05-16 00:00:00.000000000,0-15days
2707,100030964,2020.0,1930764215.0,2020-04-08 00:00:00.000000000,355.75,65,8,4,2020,23,4,2020,8,4,2020,21,1957,23-4-2020,2020-04-22 23:59:59.999999998,0-15days
2708,200769623,2020.0,1930592706.0,2020-03-03 00:00:00.000000000,71.11,65,3,3,2020,18,3,2020,3,3,2020,34,2980,18-3-2020,2020-03-17 23:59:59.999999998,0-15days
2709,200769623,2020.0,1930583363.0,2020-03-02 00:00:00.000000000,64992.96,65,2,3,2020,17,3,2020,2,3,2020,34,2976,17-3-2020,2020-03-16 23:59:59.999999998,0-15days
2710,140106408,2020.0,2960626515.0,2020-04-03 00:00:00.000000000,44234.953,65,3,4,2020,14,4,2020,4,4,2020,5,2968,14-4-2020,2020-04-14 00:00:00.000000008,0-15days
2711,200704858,2020.0,1930753104.0,2020-04-07 00:00:00.000000000,119254.6,65,7,4,2020,22,4,2020,7,4,2020,21,2947,22-4-2020,2020-04-22 00:00:00.000000001,0-15days
2712,200803720,2020.0,1930698376.0,2020-03-25 00:00:00.000000000,5634.76,65,25,3,2020,23,3,2020,16,3,2020,35,694,23-3-2020,2020-03-22 23:59:59.999999991,0-15days
2713,200726979,2020.0,1930654869.0,2020-03-15 00:00:00.000000000,1651.86,65,15,3,2020,30,3,2020,15,3,2020,21,312,30-3-2020,2020-03-30 00:00:00.000000004,0-15days
2714,200762301,2020.0,1930796524.0,2020-04-17 00:00:00.000000000,87751.66,65,17,4,2020,2,5,2020,17,4,2020,26,429,2-5-2020,2020-02-05 00:00:00.000000001,0-15days
2715,200416837,2020.0,1930858310.0,2020-05-05 00:00:00.000000000,5514.22,65,5,5,2020,11,5,2020,1,5,2020,36,697,11-5-2020,2020-11-04 23:59:59.999999994,0-15days
2716,200762301,2020.0,1930653729.0,2020-03-16 00:00:00.000000000,25736.59,65,16,3,2020,31,3,2020,16,3,2020,26,434,31-3-2020,2020-03-31 00:00:00.000000002,0-15days
2717,200759878,2020.0,1930788376.0,2020-04-16 00:00:00.000000000,31061.4,65,16,4,2020,1,5,2020,16,4,2020,34,2362,1-5-2020,2020-01-04 23:59:59.999999996,0-15days
2718,140104423,2020.0,2960622635.0,2020-03-19 00:00:00.000000000,9132.844,65,19,3,2020,30,3,2020,20,3,2020,5,1857,30-3-2020,2020-03-30 00:00:00.000000000,0-15days
2719,200793568,2020.0,1930690741.0,2020-03-23 00:00:00.000000000,58930.49,65,23,3,2020,7,4,2020,23,3,2020,21,2639,7-4-2020,2020-07-04 00:00:00.000000005,0-15days
2720,200769623,2020.0,1930710868.0,2020-03-29 00:00:00.000000000,2747.42,65,29,3,2020,13,4,2020,29,3,2020,34,2984,13-4-2020,2020-04-12 23:59:59.999999998,0-15days
2721,200726979,2020.0,1930593248.0,2020-03-03 00:00:00.000000000,371.46,65,3,3,2020,18,3,2020,3,3,2020,21,317,18-3-2020,2020-03-18 00:00:00.000000002,0-15days
2722,200782001,2020.0,1930810418.0,2020-04-23 00:00:00.000000000,39435.7,65,23,4,2020,8,5,2020,23,4,2020,21,1120,8-5-2020,2020-08-05 00:00:00.000000002,0-15days
2723,200744019,2020.0,1930692746.0,2020-03-25 00:00:00.000000000,36308.73,65,25,3,2020,9,4,2020,25,3,2020,21,2774,9-4-2020,2020-09-04 00:00:00.000000009,0-15days
2724,200769623,2020.0,1930777428.0,2020-04-12 00:00:00.000000000,33738.27,65,12,4,2020,27,4,2020,12,4,2020,34,2985,27-4-2020,2020-04-26 23:59:59.999999998,0-15days
2725,200769623,2020.0,1930646258.0,2020-03-13 00:00:00.000000000,935.7,65,13,3,2020,28,3,2020,13,3,2020,34,2979,28-3-2020,2020-03-27 23:59:59.999999998,0-15days
2726,200769623,2020.0,1930691758.0,2020-03-24 00:00:00.000000000,629.67,65,24,3,2020,8,4,2020,24,3,2020,34,2982,8-4-2020,2020-08-03 23:59:59.999999998,0-15days
2727,200769623,2020.0,1930592685.0,2020-03-03 00:00:00.000000000,3090.39,65,3,3,2020,18,3,2020,3,3,2020,34,2982,18-3-2020,2020-03-17 23:59:59.999999998,0-15days
2728,200759878,2020.0,1930583811.0,2020-03-02 00:00:00.000000000,28547.47,65,2,3,2020,17,3,2020,2,3,2020,34,2365,17-3-2020,2020-03-16 23:59:59.999999996,0-15days
2729,200769623,2020.0,1930658253.0,2020-03-19 00:00:00.000000000,19739.03,65,19,3,2020,3,4,2020,19,3,2020,34,2985,3-4-2020,2020-03-03 23:59:59.999999998,0-15days
2730,200707741,2020.0,1930643509.0,2020-03-13 00:00:00.000000000,72278.05,65,13,3,2020,28,3,2020,13,3,2020,21,2515,28-3-2020,2020-03-28 00:00:00.000000000,0-15days
2731,200741831,2020.0,1930759682.0,2020-04-07 00:00:00.000000000,15310.59,65,7,4,2020,22,4,2020,7,4,2020,21,2643,22-4-2020,2020-04-22 00:00:00.000000006,0-15days
2732,200762301,2020.0,1930752848.0,2020-04-04 00:00:00.000000000,93720.29,65,4,4,2020,19,4,2020,4,4,2020,26,425,19-4-2020,2020-04-19 00:00:00.000000001,0-15days
2733,200779906,2020.0,1930659143.0,2020-03-17 00:00:00.000000000,10607.02,65,17,3,2020,21,5,2020,17,3,2020,33,343,21-5-2020,2020-05-20 23:59:59.999999991,0-15days
2734,200122145,2020.0,1930604295.0,2020-03-05 00:00:00.000000000,42526.72,65,5,3,2020,20,3,2020,5,3,2020,21,1009,20-3-2020,2020-03-20 00:00:00.000000002,0-15days
2735,140104240,2020.0,2960626777.0,2020-04-05 00:00:00.000000000,38655.386,65,5,4,2020,23,4,2020,13,4,2020,5,912,23-4-2020,2020-04-23 00:00:00.000000004,0-15days
2736,200744019,2020.0,1930877866.0,2020-05-08 00:00:00.000000000,1937.71,65,8,5,2020,23,5,2020,8,5,2020,21,2775,23-5-2020,2020-05-23 00:00:00.000000011,0-15days
2737,200761734,2020.0,1930731987.0,2020-04-03 00:00:00.000000000,14239.22,65,3,4,2020,18,4,2020,3,4,2020,21,1180,18-4-2020,2020-04-17 23:59:59.999999997,0-15days
2738,200769623,2020.0,1930774950.0,2020-04-12 00:00:00.000000000,26577.99,65,12,4,2020,27,4,2020,12,4,2020,34,2981,27-4-2020,2020-04-26 23:59:59.999999998,0-15days
2739,140104440,2020.0,2960616930.0,2020-02-27 00:00:00.000000000,52099.348,65,27,2,2020,8,3,2020,27,2,2020,5,2545,8-3-2020,2020-08-03 00:00:00.000000003,0-15days
2740,200769623,2020.0,1930712126.0,2020-03-29 00:00:00.000000000,1223.89,65,29,3,2020,13,4,2020,29,3,2020,34,2981,13-4-2020,2020-04-12 23:59:59.999999998,0-15days
2741,200729942,2020.0,1930785029.0,2020-04-14 00:00:00.000000000,10437.2,65,14,4,2020,29,4,2020,14,4,2020,21,2360,29-4-2020,2020-04-28 23:59:59.999999999,0-15days
2742,200741174,2020.0,1930604750.0,2020-03-06 00:00:00.000000000,4899.33,65,6,3,2020,21,3,2020,6,3,2020,21,1684,21-3-2020,2020-03-21 00:00:00.000000001,0-15days
2743,200772670,2020.0,1930779254.0,2020-04-13 00:00:00.000000000,71906.19,65,13,4,2020,28,4,2020,13,4,2020,47,183,28-4-2020,2020-04-28 00:00:00.000000000,0-15days
2744,200881076,2020.0,1930776697.0,2020-04-11 00:00:00.000000000,42967.49,65,11,4,2020,26,4,2020,11,4,2020,21,80,26-4-2020,2020-04-26 00:00:00.000000000,0-15days
2745,200769623,2020.0,1930744166.0,2020-04-04 00:00:00.000000000,29931.45,65,4,4,2020,19,4,2020,4,4,2020,34,2977,19-4-2020,2020-04-18 23:59:59.999999999,0-15days
2746,200418007,2020.0,1930577595.0,2020-02-28 00:00:00.000000000,68357.55,65,28,2,2020,14,3,2020,28,2,2020,21,94,14-3-2020,2020-03-14 00:00:00.000000000,0-15days
2747,200772670,2020.0,1930833538.0,2020-04-28 00:00:00.000000000,90146.67,65,28,4,2020,13,5,2020,28,4,2020,47,174,13-5-2020,2020-05-13 00:00:00.000000000,0-15days
2748,200726979,2020.0,1930691891.0,2020-03-24 00:00:00.000000000,577.57,65,24,3,2020,8,4,2020,24,3,2020,21,312,8-4-2020,2020-08-04 00:00:00.000000002,0-15days
2749,200739534,2020.0,1930691555.0,2020-03-24 00:00:00.000000000,2575.55,65,24,3,2020,8,4,2020,24,3,2020,21,2000,8-4-2020,2020-08-04 00:00:00.000000001,0-15days
